FISCAL_YEAR	ATS SYSTEM CODE	LOCATION_CODE	LOCATION_NAME	BEDS NUMBER	MANAGED_BY_NAME	LOCATION_TYPE_DESCRIPTION	LOCATION_CATEGORY_DESCRIPTION	GRADES_TEXT	GRADES_FINAL_TEXT	OPEN_DATE	STATUS_DESCRIPTIONS	PRIMARY_BUILDING_CODE	PRIMARY_ADDRESS_LINE_1	STATE_CODE	X_COORDINATE	Y_COORDINATE	COMMUNITY_DISTRICT	COUNCIL_DISTRICT	CENSUS_TRACT	BOROUGH_BLOCK_LOT	NTA	NTA_NAME	PRINCIPAL_NAME	PRINCIPAL_TITLE	PRINCIPAL_PHONE_NUMBER	FAX_NUMBER	GEOGRAPHICAL_DISTRICT_CODE	ADMIN_DISTRICT_LOCATION_CODE	ADMINISTRATIVE_DISTRICT_NAME	COMMUNITY_SCHOOL_SUP_NAME	FIELD_SUPPORT_CENTER_NAME	FIELD_SUPPORT_CENTER_LEADER_NAME	SCHOOL_SUPPORT_TEAM_NAME	SCHOOL_SUPPORT_TEAM_LEADER_NAME	HIGHSCHOOL_NETWORK_LOCATION_CODE	HIGHSCHOOL_NETWORK_NAME	HIGHSCHOOL_NETWORK_SUPERINTENDENT	Location 1
2018	28Q287      	Q287	The Emerson School	342800010287	DOE	General Academic	Junior High-Intermediate-Middle	06,07,08,SE	06,07,08	07/01/2013 12:00:00 AM	Open	Q008	108-35 167 STREET	NY	1043479	193252	412	27	25800	4101780001	QN01	South Jamaica                                                              	Jakub Lau	PRINCIPAL	718-657-4801	718-657-4807	28	Q828	COMMUNITY SCHOOL DISTRICT 28	SARDUY, MABEL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 3- Queens South	NULL	NULL	NULL	NULL	"108-35 167 STREET
QUEENS, NY 11433
(40.69691, -73.786403)"
2018	28Q303      	Q303	The Academy for Excellence through the Arts	342800010303	DOE	General Academic	Early Childhood	PK,0K,01,02,03,SE	PK,0K,01,02,03	07/01/2008 12:00:00 AM	Open	Q003	108-55 69 AVENUE	NY	1027480	203739	406	29	73900	4022180021	QN17	Forest Hills                                                               	BARBARA LETO	PRINCIPAL	718-459-1358	NULL	28	Q828	COMMUNITY SCHOOL DISTRICT 28	SARDUY, MABEL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 3- Queens South	NULL	NULL	NULL	NULL	"108-55 69 AVENUE
QUEENS, NY 11375
(40.725787, -73.844032)"
2018	28Q310      	Q310	Queens Collegiate: A College Board School	342800011310	DOE	General Academic	Secondary School	06,07,08,09,10,11,12,SE	06,07,08,09,10,11,12	07/01/2008 12:00:00 AM	Open	Q470	167-01 GOTHIC DRIVE	NY	1040066	199671	408	24	45200	4098580100	QN35	Briarwood-Jamaica Hills                                                    	JAIME DUBEI	PRINCIPAL	718-658-4016	718-658-5149	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"167-01 GOTHIC DRIVE
JAMAICA, NY 11432
(40.714551, -73.798658)"
2018	28Q312      	Q312	Jamaica Children's School	342800010312	DOE	General Academic	Elementary	0K,01,02,03,SE	0K,01,02,03,04,05	07/01/2014 12:00:00 AM	Open	Q040	109-20 UNION HALL STREET	NY	1042214	192028	412	28	26000	4121510001	QN01	South Jamaica                                                              	Suzanne Wasik	PRINCIPAL	718-526-0160	718-526-0703	28	Q828	COMMUNITY SCHOOL DISTRICT 28	SARDUY, MABEL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 3- Queens South	NULL	NULL	NULL	NULL	"109-20 UNION HALL STREET
QUEENS, NY 11433
(40.693559, -73.790975)"
2018	28Q325      	Q325	Hillside Arts & Letters Academy	342800011325	DOE	General Academic	High school	09,10,11,12,SE	09,10,11,12	07/01/2010 12:00:00 AM	Open	Q470	167-01 GOTHIC DRIVE	NY	1040066	199671	408	24	45200	4098580100	QN35	Briarwood-Jamaica Hills                                                    	Raquel Nolasco	PRINCIPAL	718-658-1249	718-658-1613	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"167-01 GOTHIC DRIVE
JAMAICA, NY 11432
(40.714551, -73.798658)"
2018	28Q328      	Q328	High School for Community Leadership	342800011328	DOE	General Academic	High school	09,10,11,12,SE	09,10,11,12	07/01/2010 12:00:00 AM	Open	Q470	167-01 GOTHIC DRIVE	NY	1040066	199671	408	24	45200	4098580100	QN35	Briarwood-Jamaica Hills                                                    	CARLOS BORRERO	PRINCIPAL	718-558-9801	718-558-9807	28	HS08	NULL	NULL	Affinity Group	ANORMALIZA, ALEXANDRA	School Support Team 2- Affinity Group	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"167-01 GOTHIC DRIVE
JAMAICA, NY 11432
(40.714551, -73.798658)"
2018	28Q332      	Q332	Redwood Middle School	342800010332	DOE	General Academic	Junior High-Intermediate-Middle	06,07,08,SE	06,07,08	07/01/2014 12:00:00 AM	Open	Q072	133-25 GUY R BREWER BOULEVARD	NY	1046483	185282	412	28	33402	4124950270	QN02	Springfield Gardens North                                                  	Judson Hamilton	I.A. PRINCIPAL	718-276-4540	NULL	28	Q828	COMMUNITY SCHOOL DISTRICT 28	SARDUY, MABEL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 3- Queens South	NULL	NULL	NULL	NULL	"133-25 GUY R BREWER BOULEVARD
QUEENS, NY 11434
(40.675014, -73.775643)"
2018	28Q338      	Q338	Queens Satellite High School for Opportunity	342800011338	DOE	Transfer School	High school	09,10,11,12,SE	09,10,11,12	07/01/2010 12:00:00 AM	Open	Q595	162-02 HILLSIDE AVENUE	NY	1039829	197358	412	24	44602	4097680022	QN61	Jamaica                                                                    	THOMAS MCKENNA	PRINCIPAL	718-657-3920	718-658-2309	28	HS12	NULL	NULL	Affinity Group	ANORMALIZA, ALEXANDRA	School Support Team 5- Affinity Group	NULL	HS12	H.S. Network 12 Superintendent Office	PELLES, KATHY	"162-02 HILLSIDE AVENUE
QUEENS, NY 11432
(40.708204, -73.799532)"
2018	28Q349      	Q349	The Queens School for Leadership and Excellence	342800010349	DOE	General Academic	Elementary	PK,0K,01,02,SE	PK,0K,01,02,03,04,05	07/01/2015 12:00:00 AM	Open	Q314	88-08 164TH STREET	NY	1040178	197421	412	24	44602	4098130033	QN61	Jamaica                                                                    	TANYA BATES HOWELL	PRINCIPAL	718-558-6220	718-558-6225	28	Q828	COMMUNITY SCHOOL DISTRICT 28	SARDUY, MABEL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 3- Queens South	NULL	NULL	NULL	NULL	"88-08 164TH STREET
QUEENS, NY 11432
(40.708698, -73.797981)"
2018	28Q350      	Q350	Jamaica Gateway to the Sciences	342800011350	DOE	General Academic	High school	09,10,11,12,SE	09,10,11,12	07/01/2011 12:00:00 AM	Open	Q470	167-01 GOTHIC DRIVE	NY	1040066	199671	408	24	45200	4098580100	QN35	Briarwood-Jamaica Hills                                                    	CAREN BIRCHWOOD TAYLO	PRINCIPAL	718-480-2689	718-480-2697	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"167-01 GOTHIC DRIVE
JAMAICA, NY 11432
(40.714551, -73.798658)"
2018	28Q354      	Q354	The Jermaine L. Green STEM Institute of Queens	342800010354	DOE	General Academic	Elementary	PK,0K,01,02,03,04,05,SE	PK,0K,01,02,03,04,05	07/01/2011 12:00:00 AM	Open	Q030	126-10 BEDELL STREET	NY	1046749	187042	412	28	33402	4124950065	QN02	Springfield Gardens North                                                  	Raevan Askew	PRINCIPAL	718-276-1348	718-276-2498	28	Q828	COMMUNITY SCHOOL DISTRICT 28	SARDUY, MABEL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 3- Queens South	NULL	NULL	NULL	NULL	"126-10 BEDELL STREET
QUEENS, NY 11434
(40.679843, -73.774668)"
2018	28Q358      	Q358	M.S. 358	342800010358	DOE	General Academic	Junior High-Intermediate-Middle	06,07,08,SE	06,07,08	07/01/2015 12:00:00 AM	Open	Q314	88-08 164TH STREET	NY	1040178	197421	412	24	44602	4098130033	QN61	Jamaica                                                                    	BRENDAN MIMS	PRINCIPAL	718-558-6240	NULL	28	Q828	COMMUNITY SCHOOL DISTRICT 28	SARDUY, MABEL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 3- Queens South	NULL	NULL	NULL	NULL	"88-08 164TH STREET
QUEENS, NY 11432
(40.708698, -73.797981)"
2018	28Q440      	Q440	Forest Hills High School	342800011440	DOE	General Academic	High school	09,10,11,12,SE	09,10,11,12	07/01/1941 12:00:00 AM	Open	Q440	67-01 110 STREET	NY	1027494	205280	406	29	74700	4021890002	QN17	Forest Hills                                                               	BENJAMIN SHERMAN	PRINCIPAL	718-268-3137	718-793-7850	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"67-01 110 STREET
QUEENS, NY 11375
(40.730017, -73.843972)"
2018	28Q505      	Q505	Hillcrest High School	342800011505	DOE	General Academic	High school	09,10,11,12,SE	09,10,11,12	07/01/1971 12:00:00 AM	Open	Q505	160-05 HIGHLAND AVENUE	NY	1038866	197814	408	24	44800	4097740001	QN35	Briarwood-Jamaica Hills                                                    	David Morrison	PRINCIPAL	718-658-5407	718-739-5137	28	HS08	NULL	NULL	Affinity Group	ANORMALIZA, ALEXANDRA	School Support Team 2- Affinity Group	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"160-05 HIGHLAND AVENUE
QUEENS, NY 11432
(40.709461, -73.803001)"
2018	28Q620      	Q620	Thomas A. Edison Career and Technical Education Hi	342800011620	DOE	Career Technical	High school	09,10,11,12,SE	09,10,11,12	07/01/1959 12:00:00 AM	Open	Q620	165-65 84 AVENUE	NY	1039778	200224	408	24	45200	4098670002	QN35	Briarwood-Jamaica Hills                                                    	Moses Ojeda	PRINCIPAL	718-297-6580	718-658-0365	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"165-65 84 AVENUE
QUEENS, NY 11432
(40.716071, -73.799692)"
2018	28Q680      	Q680	Queens Gateway to Health Sciences Secondary School	342800011680	DOE	General Academic	Secondary School	06,07,08,09,10,11,12,SE	07,08,09,10,11,12	07/01/1998 12:00:00 AM	Open	Q695	160-20 GOETHALS AVENUE	NY	1038049	200933	408	24	126700	4068580001	QN38	Pomonok-Flushing Heights-Hillcrest                                         	Judy Henry	PRINCIPAL	718-969-3155	718-969-3552	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"160-20 GOETHALS AVENUE
QUEENS, NY 11432
(40.718027, -73.805923)"
2018	28Q686      	Q686	Queens Metropolitan High School	342800011686	DOE	General Academic	High school	09,10,11,12,SE	09,10,11,12	07/01/2010 12:00:00 AM	Open	Q686	91-30 METROPOLITAN AVENUE	NY	1024300	197410	406	29	64500	4038860800	QN17	Forest Hills                                                               	SAIDA RODRIGUEZTABONE	PRINCIPAL	718-286-3600	718-286-3601	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"91-30 METROPOLITAN AVENUE
QUEENS, NY 11375
(40.708431, -73.855543)"
2018	28Q687      	Q687	Queens High School for the Sciences at York Colleg	342800011687	DOE	General Academic	High school	09,10,11,12	09,10,11,12	07/01/2002 12:00:00 AM	Open	Q774	94-50 159 STREET	NY	1040159	194692	412	27	24600	4100990052	QN61	Jamaica                                                                    	Ana De Jesus	PRINCIPAL	718-657-3181	718-657-2579	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"94-50 159 STREET
QUEENS, NY 11433
(40.700884, -73.798364)"
2018	28Q690      	Q690	High School for Law Enforcement and Public Safety	342800011690	DOE	General Academic	High school	09,10,11,12,SE	09,10,11,12,SE	07/01/2003 12:00:00 AM	Open	Q690	116-25 GUY R BREWER BOULEVARD	NY	1044311	189220	412	28	27800	4123350049	QN76	Baisley Park                                                               	Laura Van Deren	PRINCIPAL	718-977-4800	718-977-4802	28	HS08	NULL	NULL	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 1- Queens South	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"116-25 GUY R BREWER BOULEVARD
QUEENS, NY 11434
(40.685838, -73.783438)"
2018	28Q896      	Q896	Young Women's Leadership School, Queens	342800011896	DOE	General Academic	Secondary School	06,07,08,09,10,11,12	07,08,09,10,11,12	07/01/2005 12:00:00 AM	Open	Q680	150-91 87 ROAD	NY	1038544	197430	408	24	23600	4097070048	QN35	Briarwood-Jamaica Hills                                                    	Mala Panday	PRINCIPAL	718-725-0402	718-725-0390	28	HS08	NULL	NULL	Affinity Group	ANORMALIZA, ALEXANDRA	School Support Team 2- Affinity Group	NULL	HS08	H.S. Network 08 Superintendent Office	MENDEZ, JUAN	"150-91 87 ROAD
QUEENS, NY 11432
(40.708409, -73.804166)"
2018	29Q015      	Q015	P.S. 015 Jackie Robinson	342900010015	DOE	General Academic	Elementary	PK,0K,01,02,03,04,05,SE	0K,01,02,03,04,05	07/01/1939 12:00:00 AM	Open	Q015	121-15 LUCAS STREET	NY	1051769	189317	412	27	37600	4126720001	QN08	St. Albans                                                                 	ANTONIO KTORI	PRINCIPAL	718-525-1670	718-723-7613	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"121-15 LUCAS STREET
QUEENS, NY 11413
(40.68605, -73.756546)"
2018	29Q033      	Q033	P.S. 033 Edward M. Funk	342900010033	DOE	General Academic	Elementary	0K,01,02,03,04,05,SE	0K,01,02,03,04,05	07/01/1925 12:00:00 AM	Open	Q033	91-37 222 STREET	NY	1057948	204317	413	23	56000	4107560001	QN34	Queens Village                                                             	Vincent Gatto	PRINCIPAL	718-465-6283	718-464-7588	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"91-37 222 STREET
QUEENS, NY 11428
(40.727172, -73.734102)"
2018	29Q034      	Q034	P.S. 034 John Harvard	342900010034	DOE	General Academic	Elementary	PK,0K,01,02,03,04,05,SE	PK,0K,01,02,03,04,05	07/01/1898 12:00:00 AM	Open	Q034	104-12 SPRINGFIELD BOULEVARD	NY	1056968	198417	413	27	58200	4111510081	QN34	Queens Village                                                             	PAULINE SHAKESPEARE	PRINCIPAL	718-465-6818	718-464-9073	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"104-12 SPRINGFIELD BOULEVARD
QUEENS, NY 11429
(40.710986, -73.737702)"
2018	29Q035      	Q035	P.S. 035 Nathaniel Woodhull	342900010035	DOE	General Academic	Elementary	PK,0K,01,02,03,04,05,SE	PK,0K,01,02,03,04,05	07/01/1931 12:00:00 AM	Open	Q035	191-02 90 AVENUE	NY	1048318	199286	412	23	48200	4104470007	QN07	Hollis                                                                     	MARK DEMPSEY	PRINCIPAL	718-465-6820	718-217-4314	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"191-02 90 AVENUE
QUEENS, NY 11423
(40.713438, -73.768894)"
2018	29Q036      	Q036	P.S. 036 Saint Albans School	342900010036	DOE	General Academic	Elementary	0K,01,02,03,04,05,SE	0K,01,02,03,04,05	07/01/1924 12:00:00 AM	Open	Q036	187-01 FOCH BOULEVARD	NY	1049674	191226	412	27	36600	4124390032	QN08	St. Albans                                                                 	LYNN STATON	PRINCIPAL	718-528-1862	718-723-6928	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"187-01 FOCH BOULEVARD
QUEENS, NY 11412
(40.691306, -73.764081)"
2018	29Q037      	Q037	Cynthia Jenkins School	342900010037	DOE	General Academic	Elementary	PK,0K,01,02,03,04,05,SE	PK,0K,01,02,03,04,05	07/01/1928 12:00:00 AM	Open	Q037	179-37 137 AVENUE	NY	1051160	185727	412	27	35200	4129930118	QN08	St. Albans                                                                 	Pascale Benjaminpereira	PRINCIPAL	718-528-5399	718-949-0887	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"179-37 137 AVENUE
QUEENS, NY 11434
(40.676201, -73.758778)"
2018	29Q038      	Q038	P.S. 038 Rosedale	342900010038	DOE	General Academic	Elementary	0K,01,02,03,04,05,SE	0K,01,02,03,04,05	07/01/1926 12:00:00 AM	Open	Q038	135-21 241 STREET	NY	1058101	183907	413	31	63800	4132220001	QN05	Rosedale                                                                   	JULIA SOUSSIS	PRINCIPAL	718-528-2276	718-712-1598	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"135-21 241 STREET
QUEENS, NY 11422
(40.67115, -73.733774)"
2018	29Q052      	Q052	P.S. 052 Queens	342900010052	DOE	General Academic	Elementary	PK,0K,01,02,03,04,05,SE	PK,0K,01,02,03,04,05	07/01/1927 12:00:00 AM	Open	Q052	178-37 146 TERRACE	NY	1048849	180338	413	31	32000	4133530020	QN03	Springfield Gardens South-Brookville                                       	LINDA POUGH	PRINCIPAL	718-528-2238	718-276-2854	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"178-37 146 TERRACE
QUEENS, NY 11434
(40.661427, -73.767161)"
2018	29Q059      	Q059	I.S. 059 Springfield Gardens	342900010059	DOE	General Academic	Junior High-Intermediate-Middle	06,07,08,SE	06,07,08	07/01/1956 12:00:00 AM	Open	Q059	132-55 RIDGEDALE STREET	NY	1052820	187801	412	27	35200	4127230076	QN08	St. Albans                                                                 	CARLETON GORDON JR	PRINCIPAL	718-527-3501	718-276-1364	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"132-55 RIDGEDALE STREET
QUEENS, NY 11413
(40.681881, -73.752772)"
2018	29Q095      	Q095	P.S. 095 Eastwood	342900010095	DOE	General Academic	Elementary	0K,01,02,03,04,05,SE	0K,01,02,03,04,05	07/01/1915 12:00:00 AM	Open	Q095	179-01 90 AVENUE	NY	1044331	198495	412	27	46800	4099140001	QN61	Jamaica                                                                    	Kim Hill	PRINCIPAL	718-739-0007	718-658-5271	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"179-01 90 AVENUE
QUEENS, NY 11432
(40.711295, -73.783283)"
2018	29Q109      	Q109	Jean Nuzzi Intermediate School	342900010109	DOE	General Academic	Junior High-Intermediate-Middle	06,07,08,SE	06,07,08	07/01/1925 12:00:00 AM	Open	Q109	213-10 92 AVENUE	NY	1054554	201721	413	23	54200	4106260001	QN34	Queens Village                                                             	Karleen Adam Comrie	PRINCIPAL	718-465-0651	718-264-1246	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"213-10 92 AVENUE
QUEENS, NY 11428
(40.720074, -73.746375)"
2018	29Q116      	Q116	P.S./I.S. 116 William C. Hughley	342900010116	DOE	General Academic	K-8	PK,0K,01,02,03,04,05,06,07,08,SE	PK,0K,01,02,03,04,05,06,07,08	07/01/1925 12:00:00 AM	Open	Q116	107-25 WREN PLACE	NY	1044741	194687	412	27	41400	4102500001	QN01	South Jamaica                                                              	Debra Farrow	PRINCIPAL	718-526-4884	718-658-5663	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"107-25 WREN PLACE
QUEENS, NY 11433
(40.70084, -73.781839)"
2018	29Q118      	Q118	P.S. 118 Lorraine Hansberry	342900010118	DOE	General Academic	Elementary	PK,0K,01,02,03,04,05,SE	PK,0K,01,02,03,04,05	07/01/1927 12:00:00 AM	Open	Q118	190-20 109 ROAD	NY	1049342	195552	412	27	50400	4109260050	QN07	Hollis                                                                     	Michelle Soussoudis	PRINCIPAL	718-465-5538	718-264-9178	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"190-20 109 ROAD
QUEENS, NY 11412
(40.703182, -73.765237)"
2018	29Q131      	Q131	P.S. 131 Abigail Adams	342900010131	DOE	General Academic	Elementary	0K,01,02,03,04,05,SE	0K,01,02,03,04,05,SE	07/01/1926 12:00:00 AM	Open	Q131	170-45 84 AVENUE	NY	1041338	200621	408	24	45600	4098750001	QN35	Briarwood-Jamaica Hills                                                    	Veronica Depaolo	PRINCIPAL	718-480-2840	718-658-5690	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"170-45 84 AVENUE
QUEENS, NY 11432
(40.71715, -73.794061)"
2018	29Q132      	Q132	P.S. 132 Ralph Bunche	342900010132	DOE	General Academic	Elementary	PK,0K,01,02,03,04,05,SE	PK,0K,01,02,03,04,05	07/01/1928 12:00:00 AM	Open	Q132	132-15 218 STREET	NY	1053783	187828	413	31	62600	4129270028	QN66	Laurelton                                                                  	ALICIA HAWKINS DAVIS	PRINCIPAL	718-528-5734	718-723-6931	29	Q829	COMMUNITY SCHOOL DISTRICT 29	MITCHELL, BEVERLY	Field Support Center - Queens South	WILKS, MARLENE	School Support Team 4- Queens South	NULL	NULL	NULL	NULL	"132-15 218 STREET
QUEENS, NY 11413
(40.681948, -73.7493)"
